AP Name,Ethernet MAC Address,BaseRadio MAC Address,IP Address,Controller IP,Map Location,AP Group Name,Operational Status,Admin Status,Maintenance Mode,Client Count,AP Location,AP Model,Software Version,AP Mode,POE Status,AP Serial Number,AP Uptime,Upgrade Group
WAP1901,a4:93:4c:b2:68:e1,10:bd:18:f0:05:f0,fda7:6daa:70e8:4513:a693:4cff:feb2:68e1,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,2,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1626GKSE,198 d 23 h 35 m 33 s, 
WAP1902,a4:93:4c:b2:66:d1,18:33:9d:f1:e5:90,fda7:6daa:70e8:4513:a693:4cff:feb2:66d1,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,3,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1626GKTZ,51 d 0 h 5 m 5 s, 
WAP1903,a4:93:4c:b2:63:82,18:33:9d:f1:b0:40,fda7:6daa:70e8:4513:a693:4cff:feb2:6382,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,3,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1626GKWE,198 d 22 h 31 m 10 s, 
WAP1904,88:5a:92:88:d2:01,18:9c:5d:d4:73:c0,fda7:6daa:70e8:4507:8a5a:92ff:fe88:d201,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,1,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1748R0AZ,198 d 9 h 6 m 12 s, 
WAP1905,bc:16:65:16:71:99,f4:1f:c2:98:47:a0,fda7:6daa:70e8:4507:be16:65ff:fe16:7199,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,1,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1719GPHD,198 d 3 h 39 m 37 s, 
WAP1906,d8:67:d9:bc:f1:03,10:bd:18:5f:61:b0,fda7:6daa:70e8:4507:da67:d9ff:febc:f103,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,3,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1626R0YU,197 d 19 h 30 m 7 s, 
WAP1907,58:f3:9c:d8:a4:c4,58:f3:9c:e8:3f:20,fda7:6daa:70e8:4509:5af3:9cff:fed8:a4c4,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,2,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX1829R622,198 d 10 h 28 m 18 s, 
WAP1908,b8:38:61:ca:9a:48,1c:6a:7a:1e:40:a0,fda7:6daa:70e8:4509:ba38:61ff:feca:9a48,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,1,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX1827R19G,198 d 13 h 8 m 30 s, 
WAP1909,f4:0f:1b:a3:d9:c4,f4:0f:1b:b7:aa:60,fda7:6daa:70e8:4509:f60f:1bff:fea3:d9c4,172.16.108.162,Unassigned,default-group,Registered,ENABLE,No,1,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX182771MM,198 d 9 h 31 m 19 s, 
WAP1910,f4:0f:1b:a3:d9:bc,f4:0f:1b:b7:aa:50,fda7:6daa:70e8:4509:f60f:1bff:fea3:d9bc,172.16.108.162,Unassigned,default-group,Registered,ENABLE,No,6,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX182771RD,198 d 14 h 46 m 59 s, 
WAP1911,f4:0f:1b:a2:52:2c,f4:0f:1b:a4:3f:c0,fda7:6daa:70e8:4509:f60f:1bff:fea2:522c,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,1,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX182771MQ,198 d 8 h 58 m 57 s, 
WAP1912,f4:0f:1b:99:ba:90,f4:0f:1b:a4:1c:90,fda7:6daa:70e8:4509:f60f:1bff:fe99:ba90,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,6,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX182771NJ,198 d 21 h 55 m 26 s, 
WAP1913,b8:38:61:ca:9c:54,1c:6a:7a:1e:48:50,fda7:6daa:70e8:4509:ba38:61ff:feca:9c54,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,0,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX1827R16E,108 d 1 h 53 m 36 s, 
WAP1914,b8:38:61:ca:99:ec,1c:6a:7a:1e:3f:30,fda7:6daa:70e8:4509:ba38:61ff:feca:99ec,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,0,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX1827R195,108 d 2 h 8 m 16 s, 
WAP1915,b8:38:61:ca:98:40,f8:c2:88:fc:a5:70,fda7:6daa:70e8:4509:ba38:61ff:feca:9840,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,4,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX1827R199,108 d 0 h 47 m 38 s, 
WAP1916,f4:0f:1b:a3:cc:48,f4:0f:1b:a6:9a:60,fda7:6daa:70e8:4509:f60f:1bff:fea3:cc48,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,2,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX182771KJ,108 d 2 h 16 m 36 s, 
WAP1917,70:e4:22:c3:7f:e0,70:e4:22:c9:ed:b0,fda7:6daa:70e8:4509:72e4:22ff:fec3:7fe0,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,3,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FCW1942N8QV,198 d 18 h 44 m 34 s, 
WAP1918,f4:0f:1b:ae:4e:dc,f4:0f:1b:ac:cf:40,fda7:6daa:70e8:4509:f60f:1bff:feae:4edc,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,2,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX182771N0,198 d 17 h 34 m 20 s, 
WAP1919,f4:0f:1b:a3:da:94,f4:0f:1b:b7:ad:90,fda7:6daa:70e8:4509:f60f:1bff:fea3:da94,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,0,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX182771NC,198 d 18 h 58 m 24 s, 
WAP1920,f4:0f:1b:9d:a9:c0,f4:0f:1b:ac:b3:80,fda7:6daa:70e8:4509:f60f:1bff:fe9d:a9c0,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,3,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX182771MC,198 d 7 h 57 m 4 s, 
WAP1921,f4:0f:1b:99:bc:00,f4:0f:1b:a4:22:80,fda7:6daa:70e8:4509:f60f:1bff:fe99:bc00,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,0,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX182771LK,198 d 14 h 12 m 34 s, 
WAP1922,b8:38:61:ca:9b:c4,1c:6a:7a:1e:45:f0,fda7:6daa:70e8:4509:ba38:61ff:feca:9bc4,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,2,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX1827R16R,198 d 20 h 5 m 52 s, 
WAP1923,1c:6a:7a:61:3a:60,1c:6a:7a:61:52:c0,fda7:6daa:70e8:4509:1e6a:7aff:fe61:3a60,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,0,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX1827R16X,198 d 14 h 32 m 2 s, 
WAP1924,f4:0f:1b:a2:57:a4,f4:0f:1b:a4:54:50,fda7:6daa:70e8:4509:f60f:1bff:fea2:57a4,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,5,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX182771Q4,198 d 10 h 55 m 26 s, 
WAP1925,f4:0f:1b:a2:01:40,f4:0f:1b:ac:df:f0,fda7:6daa:70e8:4509:f60f:1bff:fea2:0140,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,3,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX182771L4,198 d 15 h 56 m 49 s, 
WAP1926,1c:6a:7a:61:3a:d4,1c:6a:7a:61:54:a0,fda7:6daa:70e8:4509:1e6a:7aff:fe61:3ad4,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,0,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX1827R190,198 d 21 h 55 m 29 s, 
WAP1927,1c:6a:7a:61:3b:dc,1c:6a:7a:61:58:d0,fda7:6daa:70e8:4509:1e6a:7aff:fe61:3bdc,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,0,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX1827R14N,198 d 17 h 30 m 49 s, 
WAP1928,1c:6a:7a:61:3a:e0,1c:6a:7a:61:54:d0,fda7:6daa:70e8:4509:1e6a:7aff:fe61:3ae0,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,5,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX1827R18K,198 d 16 h 6 m 0 s, 
WAP1929,6c:41:6a:b8:65:52,d0:c7:89:c6:d7:20,fda7:6daa:70e8:4509:6e41:6aff:feb8:6552,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,2,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1729GNNA,198 d 20 h 39 m 19 s, 
WAP1930,f4:0f:1b:a2:57:78,f4:0f:1b:a4:53:a0,fda7:6daa:70e8:4509:f60f:1bff:fea2:5778,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,0,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX182771QE,198 d 15 h 36 m 57 s, 
WAP1931,f4:0f:1b:94:eb:b4,f4:0f:1b:a6:91:00,fda7:6daa:70e8:4509:f60f:1bff:fe94:ebb4,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,3,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX182771PC,198 d 16 h 49 m 36 s, 
WAP1932,44:03:a7:a3:13:6a,f0:29:29:2a:3c:80,fda7:6daa:70e8:4504:4603:a7ff:fea3:136a,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,1,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1712R029,199 d 5 h 37 m 1 s, 
WAP1933,6c:41:6a:b8:65:c1,d0:c7:89:c6:dd:d0,fda7:6daa:70e8:4517:6e41:6aff:feb8:65c1,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,2,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1729GNFW,18 d 5 h 2 m 36 s, 
WAP1934,a4:93:4c:c1:34:98,10:bd:18:c6:89:40,10.164.72.172,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,5,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1626R0ZH,198 d 10 h 50 m 29 s, 
WAP1935,bc:16:65:16:71:6b,f4:1f:c2:98:44:e0,fda7:6daa:70e8:4506:be16:65ff:fe16:716b,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1719GPNR,198 d 13 h 46 m 11 s, 
WAP1936,44:03:a7:40:d3:67,b4:e9:b0:ef:16:a0,fda7:6daa:70e8:4506:4603:a7ff:fe40:d367,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,2,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1712GH9S,198 d 0 h 43 m 50 s, 
WAP1937,bc:16:65:16:6c:bd,f4:1f:c2:02:9c:00,fda7:6daa:70e8:4506:be16:65ff:fe16:6cbd,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,21,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1719GPHX,198 d 22 h 37 m 38 s, 
WAP1938,58:f3:9c:d8:a6:90,58:f3:9c:e8:47:70,fda7:6daa:70e8:4516:5af3:9cff:fed8:a690,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,0,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX182978N4,198 d 20 h 0 m 17 s, 
WAP1939,58:f3:9c:ac:c8:04,58:f3:9c:e8:51:50,fda7:6daa:70e8:4516:5af3:9cff:feac:c804,Not Associated,Unassigned,CWI-West,Not Registered,ENABLE,No,0,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX182978N9,198 d 22 h 4 m 43 s, 
WAP1940,bc:16:65:16:71:84,f4:1f:c2:98:46:50,fda7:6daa:70e8:4518:be16:65ff:fe16:7184,Not Associated,Unassigned,CWI-West,Not Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1719GPN3,40 d 23 h 57 m 41 s, 
WAP1941,bc:16:65:bd:8d:5c,f4:1f:c2:8b:09:40,fda7:6daa:70e8:4518:be16:65ff:febd:8d5c,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1719GPG3,40 d 23 h 57 m 39 s, 
WAP1942,bc:16:65:6c:f7:5e,f4:1f:c2:02:d2:a0,fda7:6daa:70e8:4518:be16:65ff:fe6c:f75e,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,10,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1719GPN1,40 d 23 h 57 m 40 s, 
WAP1943,1c:6a:7a:1c:5d:f4,58:f3:9c:bb:81:40,fda7:6daa:70e8:4516:1e6a:7aff:fe1c:5df4,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,0,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX1829R627,198 d 14 h 32 m 19 s, 
WAP1944,d4:6d:50:91:ee:64,d4:6d:50:9e:4f:b0,fda7:6daa:70e8:4516:d66d:50ff:fe91:ee64,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,0,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX1851R63G,198 d 17 h 8 m 56 s, 
WAP1945,70:e4:22:a8:d4:28,70:e4:22:b7:5e:90,fda7:6daa:70e8:4512:72e4:22ff:fea8:d428,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,2,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FCW1942N8H2,100 d 2 h 3 m 14 s, 
WAP1946,f4:0f:1b:da:66:1c,f4:0f:1b:ff:dd:10,fda7:6daa:70e8:4504:f60f:1bff:feda:661c,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,0,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,15.4 watts,FTX182574NR,187 d 7 h 5 m 1 s, 
WAP1947,f8:c2:88:35:19:d8,f8:c2:88:41:62:40,fda7:6daa:70e8:4504:fac2:88ff:fe35:19d8,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,0,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,15.4 watts,FTX182574KF,187 d 7 h 44 m 1 s, 
WAP1948,f8:c2:88:ae:dc:38,f8:c2:88:b3:a1:40,fda7:6daa:70e8:4504:fac2:88ff:feae:dc38,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,0,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,15.4 watts,FTX182574J1,187 d 11 h 52 m 39 s, 
WAP1949,a8:9d:21:a1:82:fc,a8:9d:21:b9:5e:10,10.164.176.14,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,1,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FCW1904P8QD,198 d 19 h 54 m 19 s, 
WAP1950,b8:38:61:ca:c3:00,1c:6a:7a:9f:46:d0,10.164.81.176,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,1,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX1828R26X,198 d 17 h 10 m 11 s, 
WAP1951,d0:72:dc:7b:6a:80,d0:72:dc:96:97:d0,fda7:6daa:70e8:4512:d272:dcff:fe7b:6a80,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,0,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX1812713S,77 d 3 h 14 m 5 s, 
WAP1952,6c:20:56:e1:4f:b6,1c:e6:c7:5b:94:50,fda7:6daa:70e8:4521:6e20:56ff:fee1:4fb6,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,2,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1650R0XT,122 d 0 h 35 m 45 s, 
WAP1953,6c:20:56:e1:4e:3f,1c:e6:c7:5b:7c:e0,fda7:6daa:70e8:4521:6e20:56ff:fee1:4e3f,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1650R0Y7,121 d 20 h 16 m 12 s, 
WAP1954,6c:20:56:e1:3c:16,34:bd:c8:be:cd:20,fda7:6daa:70e8:4521:6e20:56ff:fee1:3c16,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,2,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1650GM9G,121 d 21 h 19 m 12 s, 
WAP1955,c0:8c:60:f9:97:14,e8:ed:f3:10:ea:10,fda7:6daa:70e8:4522:c28c:60ff:fef9:9714,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,4,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1743R05Z,121 d 18 h 0 m 5 s, 
WAP1956,c0:67:af:d4:82:4a,c0:25:5c:48:e7:30,fda7:6daa:70e8:4522:c267:afff:fed4:824a,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,5,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1743R031,121 d 13 h 23 m 0 s, 
WAP1957,c0:8c:60:20:7f:19,50:17:ff:b3:90:40,fda7:6daa:70e8:4522:c28c:60ff:fe20:7f19,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,2,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1743GH4H,121 d 17 h 30 m 58 s, 
WAP1958,c0:67:af:5b:1d:3b,c0:25:5c:48:b6:a0,fda7:6daa:70e8:4522:c267:afff:fe5b:1d3b,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,19,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1742GPJR,121 d 22 h 40 m 23 s, 
WAP1959,c0:67:af:28:ce:d8,e8:ed:f3:59:91:70,fda7:6daa:70e8:4522:c267:afff:fe28:ced8,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,4,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1743GH6K,121 d 19 h 44 m 30 s, 
WAP1960,c0:8c:60:f9:a0:9f,e8:ed:f3:11:82:d0,fda7:6daa:70e8:4522:c28c:60ff:fef9:a09f,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,1,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1743GH59,121 d 16 h 28 m 24 s, 
WAP1961,c0:8c:60:f9:a0:66,e8:ed:f3:11:7f:40,fda7:6daa:70e8:4522:c28c:60ff:fef9:a066,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,1,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1743R087,121 d 20 h 4 m 18 s, 
WAP1962,c0:67:af:5b:17:6d,c0:25:5c:48:59:a0,fda7:6daa:70e8:4522:c267:afff:fe5b:176d,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,1,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1743GH9M,121 d 20 h 41 m 21 s, 
WAP1963,c0:67:af:32:26:fd,50:17:ff:b3:cd:70,fda7:6daa:70e8:4522:c267:afff:fe32:26fd,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,2,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1743GH9D,121 d 12 h 52 m 49 s, 
WAP1964,c0:8c:60:f9:a0:6a,e8:ed:f3:11:7f:80,fda7:6daa:70e8:4522:c28c:60ff:fef9:a06a,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1743R058,121 d 21 h 23 m 58 s, 
WAP1965,70:b3:17:8a:85:30,70:b3:17:bb:e9:40,fda7:6daa:70e8:4522:72b3:17ff:fe8a:8530,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,0,default location,AIR-AP3802I-B-K9,8.5.131.0,Local,Normal,FCW2247NDN1,23 d 7 h 28 m 40 s, 
WAP1966,70:b3:17:8a:85:2e,70:b3:17:bb:e9:20,fda7:6daa:70e8:4522:72b3:17ff:fe8a:852e,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,1,default location,AIR-AP3802I-B-K9,8.5.131.0,Local,Normal,FCW2247NDN0,23 d 7 h 28 m 55 s, 
WAP1967,00:62:ec:ad:b5:1c,00:62:ec:bd:90:70,10.253.37.69,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,3,default location,AIR-CAP3702I-B-K9,8.5.131.0,Local,Normal,FCW2019N0F6,47 d 10 h 41 m 1 s, 
WAP1968,00:62:ec:9c:c4:48,00:62:ec:97:9f:e0,10.253.37.67,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,1,default location,AIR-CAP3702I-B-K9,8.5.131.0,Local,Normal,FCW2019N0F4,47 d 10 h 41 m 4 s, 
WAP1969,70:b3:17:5f:1f:5a,70:b3:17:99:85:a0,fda7:6daa:70e8:4522:72b3:17ff:fe5f:1f5a,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,2,default location,AIR-AP3802I-B-K9,8.5.131.0,Local,Normal,FCW2246N13D,16 d 7 h 41 m 3 s, 
WAP1970,70:b3:17:2e:ca:ca,70:b3:17:78:7a:c0,fda7:6daa:70e8:4522:72b3:17ff:fe2e:caca,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,1,default location,AIR-AP3802I-B-K9,8.5.131.0,Local,Normal,FCW2246N11U,16 d 7 h 41 m 4 s, 
WAP1971,50:57:a8:d6:92:1d,f4:ea:67:0e:9a:50,fda7:6daa:70e8:4507:5257:a8ff:fed6:921d,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,1,default location,AIR-CAP3602E-A-K9,8.5.131.0,Local,Normal,FTX1622GH1Y,199 d 0 h 27 m 35 s, 
WAP1972,d8:67:d9:bc:ec:06,10:bd:18:5f:12:d0,fda7:6daa:70e8:4507:da67:d9ff:febc:ec06,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,7,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1626GL0W,198 d 23 h 40 m 49 s, 
WAP1973,d8:67:d9:bc:f0:c7,10:bd:18:5f:5d:f0,fda7:6daa:70e8:4507:da67:d9ff:febc:f0c7,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,1,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1626GKV1,198 d 12 h 31 m 22 s, 
WAP1974,d8:67:d9:bc:ed:12,10:bd:18:5f:23:d0,fda7:6daa:70e8:4507:da67:d9ff:febc:ed12,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,6,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1626GL2Y,36 d 13 h 23 m 12 s, 
WAP1975,d8:67:d9:bc:ec:03,10:bd:18:5f:12:a0,fda7:6daa:70e8:4507:da67:d9ff:febc:ec03,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,5,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1626GKVZ,198 d 23 h 8 m 47 s, 
WAP1976,a4:93:4c:c1:33:9b,10:bd:18:c6:4f:10,fda7:6daa:70e8:4507:a693:4cff:fec1:339b,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1626GKXJ,199 d 0 h 44 m 42 s, 
WAP1977,a4:93:4c:b2:65:d5,18:33:9d:f1:d5:70,fda7:6daa:70e8:4507:a693:4cff:feb2:65d5,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,2,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1626GKVX,198 d 21 h 50 m 32 s, 
WAP1978,00:62:ec:c0:4f:10,00:62:ec:d2:1e:d0,fda7:6daa:70e8:4524:0262:ecff:fec0:4f10,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,0,default location,AIR-CAP3702I-B-K9,8.5.131.0,Local,Normal,FCW2019N0HB,16 d 7 h 17 m 32 s, 
WAP1979,00:62:ec:ad:b5:48,00:62:ec:bd:91:30,fda7:6daa:70e8:4524:0262:ecff:fead:b548,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,0,default location,AIR-CAP3702I-B-K9,8.5.131.0,Local,Normal,FCW2019N0F9,16 d 7 h 17 m 31 s, 
WAP1980,00:62:ec:ad:b3:e8,00:62:ec:bd:8b:a0,fda7:6daa:70e8:4524:0262:ecff:fead:b3e8,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,0,default location,AIR-CAP3702I-B-K9,8.5.131.0,Local,Normal,FCW2019N0H6,16 d 7 h 17 m 36 s, 
WAP1981,00:62:ec:ad:b3:e0,00:62:ec:bd:8b:90,fda7:6daa:70e8:4524:0262:ecff:fead:b3e0,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,18,default location,AIR-CAP3702I-B-K9,8.5.131.0,Local,Normal,FCW2019N014,16 d 7 h 17 m 33 s, 
WAP1982,00:62:ec:9c:c4:bc,00:62:ec:97:a1:90,fda7:6daa:70e8:4524:0262:ecff:fe9c:c4bc,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,41,default location,AIR-CAP3702I-B-K9,8.5.131.0,Local,Normal,FCW2019N0F0,16 d 7 h 17 m 32 s, 
WAP1983,00:62:ec:9c:c4:78,00:62:ec:97:a1:30,fda7:6daa:70e8:4524:0262:ecff:fe9c:c478,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,0,default location,AIR-CAP3702I-B-K9,8.5.131.0,Local,Normal,FCW2019N0D2,16 d 7 h 17 m 42 s, 
WAP1984,00:62:ec:c0:4f:88,00:62:ec:d2:20:c0,fda7:6daa:70e8:4524:0262:ecff:fec0:4f88,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,20,default location,AIR-CAP3702I-B-K9,8.5.131.0,Local,Normal,FCW2019N0E9,16 d 7 h 17 m 32 s, 
WAP1985,70:b3:17:8a:57:a8,70:b3:17:8b:6b:00,fda7:6daa:70e8:4524:72b3:17ff:fe8a:57a8,Not Associated,Unassigned,CWI-West,Not Registered,ENABLE,No,0,default location,AIR-AP3802I-B-K9,8.5.131.0,Local,Normal,FCW2246N1CE,14 d 5 h 50 m 2 s, 
